,Review Rating,Filming Locations,Lat,Lon,Place_id,Location Type
913,4.3,"Bradford, Ontario, Canada",44.1143279,-79.5647069,51d6d4682824e453c0599bc2ef4ba20e4640f00103f901e01e3a0f00000000c0020792030842726164666f7264,town
914,6.4,"Tirana, Albania",41.3281482,19.8184435,51b01f628385d1334059e29e9dc200aa4440f00101f9014113130000000000c00208,city
915,6.2,"Loveland, Colorado, USA",40.3977612,-105.0749801,5174565579cc445ac05911cfc8d6e9324440f00101f90199b7010000000000c00208,region
916,2.1,"Westminster, California, USA",33.7578725,-117.9859054,51c97cf612197f5dc059d50451f701e14040f00101f9015ab9010000000000c00208,region
917,7.7,"Pittsburgh, Pennsylvania, USA",40.4416941,-79.9900861,5159ee16925dff53c059072ba96e89384440f00101f90189e0020000000000c00208,neighbourhood
918,6.7,"Buffalo, New York, USA",42.9383918,-78.6847515,51c498f4f7d2ab53c059d3eaf5381d784540f00103f90101b1730900000000c0020592030c426f776d616e7376696c6c65,region
919,4.4,"Gazelle, California, USA",41.5207015,-122.5202995,51022846964ca15ec05934bdc458a6c24440f00103f9017416c50800000000c0020592030747617a656c6c65,region
920,3.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
921,2.3,"Rome, Italy",41.8933203,12.4829321,5190604fe042f72840592cadd05158f24440f00101f9010da2000000000000c00208,city
922,3.5,"Marina del Rey, California, USA",33.9776848,-118.4486479,51d27aaea5b69c5dc059ede588c624fd4040f00101f9017e7ca50000000000c00205,neighbourhood
923,6.2,"Baltimore, Maryland, USA",39.2908816,-76.610759,5136afeaac162753c0590b81b79b3ba54340f00101f901e108020000000000c00208,neighbourhood
924,5.2,"Roswell, Georgia, USA",34.02332,-84.360022,51cbf5b6990a1755c059deab5626fc024140f00101f90111d3010000000000c00208,city
925,4.2,"Owen Sound, Ontario, Canada",44.5678105,-80.9430094,51843419445a3c54c059a7e9b303ae484640f00101f901b81c720000000000c00208,city
926,3.5,"Pasadena, California, USA",34.1476452,-118.1444779,51aadf3b203f895dc059a8b4b409e6124140f00101f901fddb350000000000c00208,region
927,7.9,"Kitchener, Ontario, Canada",43.451291,-80.4927815,51baa46abb891f54c05954fd4ae7c3b94540f00101f90149771f0000000000c00208,city
928,3.9,"Miami, Florida, USA",25.7741728,-80.19362,517ff62345640c54c059e773493030c63940f00101f9010191120000000000c00208,city
929,6.1,"Galicia, Spain",42.61946,-7.863112,51ff23d3a1d3731fc0590f971c774a4f4540f00101f9016c53050000000000c0020a,municipality
930,4.7,"Lawrenceville, Georgia, USA",33.9562149,-83.9879625,5129cb10c73aff54c05955b9f53f65fa4040f00101f9012bd3010000000000c00208,region
931,7.1,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
932,5.8,"Sunshine Coast, Queensland, Australia",-26.5443222,153.0507705,5140a374e99f216340599d7c1fb3588b3ac0f00103f901b4bbcf7300000000c0020892030e53756e7368696e6520436f617374,state
933,2.8,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
934,6.4,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
935,6.8,"Hollywood, California, USA",37.7451601,-121.4230064,51eb7f6f89125b5ec0595de4f96761df4240f00103f90100d8063e02000000c00205920309486f6c6c79776f6f64,region
936,3.6,"Lehighton, Pennsylvania, USA",40.8339907,-75.7135568,51a9f523eaaaed52c05986d50e35c06a4440f00101f901e0dd020000000000c00208,region
937,4.3,"Jefferson City, Missouri, USA",38.577359,-92.1724265,51ae9d2809090b57c059908653e6e6494340f00101f9016824020000000000c00208,region
938,3.2,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
939,3.7,"Devon, England, UK",50.7241405,-3.660778816,515cb9696746490dc059c49acaa2b05c4940f00101f901c2e0000000000000c002099203054465766f6e,village
940,4.4,"Savannah, Georgia, USA",32.0564572,-81.0951271,51a7ddf98f164654c059d6cf51fd39074040f00101f9013bd4010000000000c00208,region
941,7,"Somerville, Massachusetts, USA",42.3875968,-71.0994968,51a083d3275ec651c05962049ec59c314540f00101f901b2811d0000000000c00208,region
942,5,Italy,42.6384261,12.674297,51f294d5743d59294059d7344af2b7514540f00101f9011393050000000000c0020b,city
943,5.7,"Yorkshire, England, UK",53.9825271,-1.385249993,516af59de5fb29f6bf5984f7b072c3fd4a40f00101f9014b78810000000000c00209920309596f726b7368697265,village
944,5.8,"Long Island, New York, USA",40.85149705,-73.09942581,51466113fe5c4652c059fb31f7dafd6c4440f00101f901095d3c0000000000c0020192030b4c6f6e672049736c616e64,region
945,2.8,"Cougar Buttes, Lucerne Valley, California, USA",34.439321,-116.902004,511e37fc6eba395dc05917b9a7ab3b384140c00208e2031d77686f736f6e66697273743a6c6f63616c6974793a3835393238363139,region
946,3.3,"Burbank, California, USA",34.1816482,-118.3258554,51668e9bd0da945dc0594a308b3f40174140f00101f90166db350000000000c00208,region
947,6.7,"Wekiva Springs, Florida, USA",28.6986077,-81.4256255,51feb5bc723d5b54c059d93b48f4d7b23c40f00103f9012b2d2d0900000000c0020592030e57656b69766120537072696e6773,region
948,3.5,"Poulsbo, Washington, USA",47.7391366,-122.63928,51293fa9f6e9a85ec059692332079cde4740f00101f90115a1030000000000c00208,region
949,5,"Knivsta, Sweden",59.7279085,17.7881747,51dc0830d1c5c93140597efd101b2cdd4d40f00103f901635fd00100000000c002079203074b6e6976737461,town
950,4.5,"Barcelona, Barcelona, Catalonia, Spain",41.3828939,2.1774322,51040fc292616b014059402bd5aa02b14440f00101f9012e4f050000000000c00207,region
951,6.2,"Oregon, USA",43.9792797,-120.737257,51d0effb372f2f5ec0597f91860959fd4540f00101f9016486020000000000c0020a,region
952,4.8,"Burbank, California, USA",34.1816482,-118.3258554,51668e9bd0da945dc0594a308b3f40174140f00101f90166db350000000000c00208,region
953,5.5,"Ardgour House, Ardgour, Highland, Scotland, UK",56.722986,-5.2776695,51fe62b664551c15c059a1bb24ce8a5c4c40f00103f901bb66c81200000000c0020192030d417264676f757220486f757365,region
954,4.2,"London, Ontario, Canada",42.9832406,-81.243372,51c6302768934f54c059ba8cf6d3da7d4540f00101f901b837720000000000c00208,city
955,6,"Adelaide, South Australia, Australia",-34.9281805,138.5999312,51337beaa2325361405979245e9ece7641c0f00101f901b9abad0000000000c00208,state
956,5,"Snowmass Village, Colorado, USA",39.2130418,-106.9378207,51c2001d4105bc5ac0592ad725f4449b4340f00101f90104ba010000000000c00207,region
957,3,"Hollywood Camera Sound Stage, Burbank, California, USA",34.1816482,-118.3258554,51668e9bd0da945dc0594a308b3f40174140f00101f90166db350000000000c00208,region
958,3.5,"Ridgefield, Connecticut, USA",41.2814842,-73.4981792,5109e3022be25f52c0599dab9cac07a44440f00101f901229ba80000000000c00207,city
959,6.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
960,4.7,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.5524651,-0.532161902,51945be7657807e1bf593757282db7c64940f00101f901b49ec60000000000c0020192031050696e65776f6f642053747564696f73,village
961,7.1,"Santa Clara, California, USA",37.3541132,-121.955174,5154ff2092217d5ec0597c8ad29453ad4240f00101f9014fe6210000000000c00208,city
962,3.6,"Burnley, Lancashire, England, UK",53.7907262,-2.2439196,51c4d3861e8cf301c059918b208436e54a40f00101f9016d46020000000000c00206,town
963,3.1,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
964,4.1,Bulgaria,42.6073975,25.4856617,51766b3e53547c39405909168733bf4d4540f00101f9010ed8020000000000c0020b,city
965,2.8,"USS Iowa BB-61, San Pedro, California, USA",33.7358518,-118.2922934,518c7560efb4925dc059f3d94b6430de4040f00103f9013930ff0800000000c0020592030953616e20506564726f,region
966,5.5,"Arkansas, USA",35.2048883,-92.4479108,519d610f92aa1c57c059a1eaa1c7399a4140f00101f9016e77020000000000c0020a,region
967,8.1,Philippines,12.7503486,122.7312101,5150807225ccae5e4059e33213b12d802940f00101f90126c3060000000000c0020b,town
968,5.8,"Sydney, New South Wales, Australia",-33.8698439,151.2082848,512088e244aae662405903907f0b57ef40c0f00101f901f5bc570000000000c00208,municipality
969,4.8,"Toluca Lake, Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
970,4.5,"Aurora, Colorado, USA",39.7405111,-104.8309947,518fe964042f355ac05999695611c9de4340f00101f901ebb8010000000000c00208,region
971,5.1,"Córdoba, Argentina",-31.4173391,-64.183319,51116f9d7fbb0b50c05992d739bcd66a3fc0f00101f901c7d94e0000000000c00207,suburb
972,5.3,"Nova Scotia, Canada",45.1960403,-63.1653789,516779c3222b954fc05959993ad917994640f00101f9019ef5050000000000c0020a,municipality
973,4.8,"Canberra, Australian Capital Territory, Australia",-35.2975906,149.1012676,519fc48c953da36240596b4ce37217a641c0f00103f9018dba4a0100000000c0020592030843616e6265727261,suburb
974,3.4,"Hollywood, California, USA",37.7451601,-121.4230064,51eb7f6f89125b5ec0595de4f96761df4240f00103f90100d8063e02000000c00205920309486f6c6c79776f6f64,region
975,4.1,"Ashwaubenon, Wisconsin, USA",44.4752606,-88.060735,513eae0d15e30356c059e609df56d53c4640f00101f90174b4030000000000c00208,region
976,3.8,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
977,2.6,"Newcastle upon Tyne, Tyne and Wear, England, UK",54.9738474,-1.6131572,5131e994ec7dcff9bf59b6251708a77c4b40f00101f901ca2b020000000000c00206,city
978,2.7,"Baton Rouge, Louisiana, USA",30.4507936,-91.1391153,51e3f7db43e7c856c059013f993567733e40f00101f9016e04020000000000c00208,region
979,3.7,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
980,1.7,"Wellsboro, Pennsylvania, USA",41.7486838,-77.3005305,51d53c47e43b5353c059c305eaded4df4440f00101f90128e2020000000000c00208,region
981,5.6,"La Plata, Buenos Aires, Federal District, Argentina",-34.607357,-58.454595,516af6402b303a4dc05993ffc9dfbd4d41c0c0020a92031f4175746f6e6f6d6f75732043697479206f66204275656e6f73204169726573e2031b77686f736f6e66697273743a726567696f6e3a3835363638303831,district
982,6.4,"Vienna, Austria",48.2083537,16.3725042,51669f6c6f5c5f30405914c08355ab1a4840f00101f9016eaa010000000000c00208,city
983,4.1,"Ritchie County, West Virginia, USA",39.1666305,-81.0474662,51962aacaf094354c0591002f22554954340f00101f9016c311d0000000000c00209,region
984,3.8,"North Vancouver, British Columbia, Canada",49.3206294,-123.0737925,512a8c2d04b9c45ec0596c9159620aa94840f00101f9010442170000000000c00208,region
985,4,"Mayfield, New York, USA",43.102479,-74.266259,51015130630a9152c0596ec328081e8d4540c00208e2031d77686f736f6e66697273743a6c6f63616c6974793a3835393738303339,region
986,4.7,"Cornwall, England, UK",50.416667,-4.75,5100000000000013c0594529215855354940f00101f901c1e0000000000000c00209,village
987,3.9,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
988,4.3,"New York City, New York, USA",40.7127281,-74.0060152,51d9d1938d628052c0595938a4ac3a5b4440f00101f90121af020000000000c00208,city
989,3.3,"Dallas, Texas, USA",32.7762719,-96.7968559,51fa87e3afff3258c059e2a6abe05c634040f00101f9016d46640000000000c00208,neighbourhood
990,4.8,"New Orleans, Louisiana, USA",29.9759983,-90.0782127,517028d76f018556c0599c734b06dbf93d40f00101f9012d03020000000000c00208,region
991,2.5,"Malibu, California, USA",34.035591,-118.689423,510e87a5811fac5dc0591684f23e8e044140f00101f9013c49350000000000c00207,region
992,1.8,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
993,5,"Jezersko, Slovenia",46.38642875,14.48729933,514485374c7ff92c4059f9bd4d7f76314740f00101f9016591190000000000c00207,region
994,3.6,"Linda Vista Hospital - 610 S. St. Louis Street, Los Angeles, California, USA",34.03862,-118.21749,51404d2d5beb8d5dc0595b7c0a80f1044140c00203e2034f6f70656e6164647265737365733a616464726573733a75732f63612f636974795f6f665f6c6f735f616e67656c65732d6164647265737365732d636974793a31336535643336306633376263396232,region
995,5.6,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
996,4.8,"Connecticut, USA",41.6500201,-72.7342163,512b2c5d66fd2e52c0590f9fcfdb33d34440f00101f901a287020000000000c0020a,city
997,5.7,"Hollywood, Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
998,4.6,"Coast, Wales, UK",53.34061,-1.28162,516f641ef98381f4bf596458c51b99ab4a40c00208e2031f77686f736f6e66697273743a6c6f63616c6974793a31313235383933333631,village
999,4.6,"Chillán, Chile",-36.6066616,-72.1033194,51b602f9c89c0652c05999de5916a74d42c0f00101f9016ce5030000000000c00208,city
1000,4.6,"The Mercury Mall, Romford, Essex, England, UK",51.5790368,0.185956719,5102458b046ecdc73f591a97bbe01dca4940f00102f9019de6e70700000000c00201920310546865204d657263757279204d616c6c,city
1001,3.6,"Weston, Florida, USA",26.1003392,-80.399513,51eb54f99e911954c059be816ed4af193a40f00101f9015f91120000000000c00205,region
1002,7,"San Francisco, California, USA",37.7790262,-122.419906,513a596abddf9a5ec05913dd6921b7e34240f00101f90160b5010000000000c00208,city
1003,5.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1004,1.8,"Scottsdale, Arizona, USA",33.4942189,-111.9260184,51a2dfade243fb5bc05955489e9042bf4040f00101f901eab0010000000000c00208,city
1005,4.5,"Great Spirits Ranch, Malibu, California, USA",34.035591,-118.689423,510e87a5811fac5dc0591684f23e8e044140f00101f9013c49350000000000c00207,region
1006,5.7,"Bernöwe, Brandenburg, Germany",52.8158892,13.3325104,51e6289bcd3eaa2a40596e94ab0e6f684a40f00103f901e0a5053200000000c002089203084265726ec3b67765,village
1007,4.9,"Amsterdam, Noord-Holland, Netherlands",52.3727598,4.8936041,513b4904f40c93134059ba21d797b62f4a40f00101f9010623040000000000c00208,city
1008,5.4,"Mexico City, Distrito Federal, Mexico",19.4326296,-99.1331785,51f1811dff85c858c05914483fd0c06e3340f00101f9014a00150000000000c00208,neighbourhood
1009,3.7,"Bangkok, Thailand",13.7525438,100.4934734,518a9c7411951f594059799dc36b4d812b40f00103f901b07a0c6100000000c0020792030742616e676b6f6b,city
1010,3.3,"Calabasas, California, USA",34.1446643,-118.644097,51e99c9fe238a95dc0590ab31a5c84124140f00101f901c62a330000000000c00207,region
1011,2.4,"Resthill Farm, Over Worton, Chipping Norton, Oxfordshire, England, UK",51.932305,-1.561168,51d6fcf84b8bfaf8bf59da722ec555f74940f00102f90110d4052300000000c00201e203216f70656e7374726565746d61703a76656e75653a7761792f353837353834353238,town
1012,2.6,"San Jacinto, California, USA",33.7839664,-116.9589086,519a362dc25e3d5dc059d894d00259e44040f00101f901cc8ea90000000000c00208,region
1013,3.3,"Parsippany, New Jersey, USA",40.8578772,-74.4259866,5131e24c5d439b52c059f5fd8aebce6d4440f00103f901de1f770900000000c0020592030a50617273697070616e79,region
1014,6.4,Luxembourg,49.8158683,6.1296751,51106ca68cc984184059eb2b595f6ee84840f00101f901d321210000000000c0020b,village
1015,9.6,"Columbia, South Carolina, USA",34.0007493,-81.0343313,51abaee87b324254c059597f958d18004140f00101f901d0f5020000000000c00208,region
1016,3.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1017,4.5,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1018,4.8,"Allegan, Michigan, USA",42.5291989,-85.8553031,51b7aa3649bd7655c059224a20cabc434540f00101f9016f0e020000000000c00207,region
1019,5.5,"Echo Park, Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1020,3.5,"Pittsburgh, Pennsylvania, USA",40.4416941,-79.9900861,5159ee16925dff53c059072ba96e89384440f00101f90189e0020000000000c00208,neighbourhood
1021,4.3,USA,39.7837304,-100.445882,5101f8a754891c59c059c5701a4751e44340f00101f9016645020000000000c0020b,Not found
1022,5.8,"Haskins, Ohio, USA",41.4647747,-83.7060473,5176bb03e12fed54c0590d41c4bc7dbb4440f00101f9015bcc020000000000c00207,region
1023,7,"Kentucky, USA",37.5726028,-85.1551411,51fdb0efd4ed4955c0598ccc6d0c4bc94240f00101f9017777020000000000c0020a,village
1024,4.4,"Baltimore, Maryland, USA",39.2908816,-76.610759,5136afeaac162753c0590b81b79b3ba54340f00101f901e108020000000000c00208,neighbourhood
1025,4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1026,5,"Atlanta, Georgia, USA",33.7489924,-84.3902644,51c2b28817fa1855c059ed79a3fbdedf4040f00101f90105d3010000000000c00208,neighbourhood
1027,3.1,"1317 Willow St, Los Angeles, California, USA",34.039526,-118.2321136,51328c1cf3da8e5dc059bdab1e300f054140f00102f901a7d3cb0700000000c00203,region
1028,3.6,"Detroit, Michigan, USA",42.3315509,-83.0466403,513ecb9827fcc254c059cd3a8842702a4540f00101f901bf0d020000000000c00208,city
1029,5.7,"Courtice, Ontario, Canada",43.9118139,-78.7780561,5103fdcfabcbb153c059e4446051b6f44540f00102f90179fc3f1200000000c00208920308436f757274696365,town
1030,7.6,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1031,6.1,"New York, USA",40.68295,-73.9708,513cbd5296217e52c059cf66d5e76a574440c00208e2031d77686f736f6e66697273743a6c6f63616c6974793a3835393737353339,city
1032,4,"Queensland, Australia",-22.1646782,144.5844903,51896a0025b412624059395dbb59282a36c0f00101f9013359230000000000c0020a,state
1033,2.7,"Cardiff, South Glamorgan, Wales, UK",52.663642,-1.580326,51c24b70ea0349f9bf5943209738f2544a40c0020b92030e556e69746564204b696e67646f6de2031c77686f736f6e66697273743a636f756e7472793a3835363333313539,village
1034,4.6,"Michigan, USA",43.6211955,-84.6824346,512a2a2c02ad2b55c05910768a5583cf4540f00101f9019d87020000000000c0020a,city
1035,6.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1036,4.8,"Clarkdale, Arizona, USA",34.7693754,-112.0698983,51f222b83679045cc05968aca2e47a624140f00103f901a82d573202000000c00205920309436c61726b64616c65,region
1037,4.8,"Placerville, California, USA",38.7296252,-120.798546,518196ae601b335ec059322bca5b645d4340f00101f901519ba80000000000c00207,city
1038,5.2,"North Carolina, USA",35.6729639,-79.0392919,51da5f2cc283c253c059bef15aae23d64140f00101f9012d6b030000000000c0020a,neighbourhood
1039,4.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1040,4.9,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1041,3.5,"Natchez, Mississippi, USA",31.5604076,-91.403171,5185ecbc8dcdd956c0590b6e5adf768f3f40f00101f901e5106d0000000000c00208,region
1042,3.5,"Edgware, London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1043,4.6,"Qing Dao, China",36.0638034,120.3781372,51aad95e6633185e4059d22fb6b52a084240f00101f9014def340000000000c00208,city
1044,3.6,"Charleroi, Pennsylvania, USA",40.1378499,-79.8981035,51153b1a877af953c059e120c610a5114440f00101f9017adb020000000000c00208,region
1045,5.2,"Ontario, Canada",50.000678,-86.000977,5116c3d501108055c059d1e9793716004940f00101f901e90c010000000000c0020a,district
1046,5.6,"Syracuse, New York, USA",43.0355579,-76.14099682,51f66d8117060953c059a6ce48298d844540f00102f901e69ec43e00000000c002089203085379726163757365,region
1047,5.6,"Oakville, Ontario, Canada",43.447436,-79.666672,512c4a09c1aaea53c059cb86359545b94540f00101f9014cbc240000000000c00208,town
1048,2.7,"Begur, Girona, Catalonia, Spain",41.9541918,3.2088349,51811bcea1b1ab094059418ef7f422fa4440f00101f9011d3f050000000000c00207,village
1049,2.9,"Red Bluff, California, USA",40.1784279,-122.235923,51f357c85c198f5ec059d498b5b9d6164440f00101f90153b6010000000000c00207,region
1050,4.4,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1051,6.7,"Jakarta, Indonesia",-6.1753942,106.827183,51a933f790f0b45a4059e1a183899ab318c0f00101f9013617610000000000c00208,city
1052,4.9,"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",43.6465663,-79.35106457,51ac2d8cd777d653c0590e993cafc2d24540f00102f901c5699c0200000000c0020192031850696e65776f6f6420546f726f6e746f2053747564696f73e203206f70656e7374726565746d61703a76656e75653a7761792f3433383035313235,city
1053,3.6,"Santa Clarita, California, USA",34.3916641,-118.542586,511e51a1bab9a25dc05936429a0c22324140f00101f9017b4b230000000000c00208,region
1054,3.8,"Medellín, Antioquia, Colombia",6.2443382,-75.573553,517461a417b5e452c0596ea708cb33fa1840f00101f901207f140000000000c00207,city
1055,2.2,"Langenberg, Velbert, North Rhine-Westphalia, Germany",51.3406713,7.0439912,51473f75070c2d1c4059c817fe1d9bab4940f00101f90167dd000000000000c00208,city
1056,3.6,"California, USA",36.7014631,-118.755997,51f1b73d4162b05dc059e6ecf88ac9594240f00101f9016386020000000000c0020a,city
1057,5.3,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1058,3.6,"Angeles National Forest, California, USA",34.3789496,-117.6897771,5187f5064f256c5dc059886aa56b81304140f00102f901e3bb451a00000000c0020192032a416e67656c6573204e6174696f6e616c20466f7265737420496e666f726d6174696f6e2043656e746572,region
1059,4.3,"Colorado Springs, Colorado, USA",38.8339578,-104.825348,516bf46a80d2345ac0593f9f1221bf6a4340f00101f901f5b9010000000000c00208,region
1060,2.4,"Bellefonte, Pennsylvania, USA",40.9134862,-77.7737471,51fd778e12857153c059752ca51ded744440f00101f901d9e0020000000000c00208,region
1061,5.6,"Leslie, Michigan, USA",42.4511723,-84.4319386,515238cce1a41b55c05939ae9003c0394540f00101f901ed0f020000000000c00208,region
1062,6.1,"Tampa Bay, Florida, USA",27.6886419,-82.5723193,51a81721e1a0a454c059c227e7d54ab03b40f00103f9013598001600000000c0020192030954616d706120426179,region
1063,7.2,"Crocodiles Nightclub, 1745 Prescott Rd, Modesto, California, USA",37.67055189,-121.0313731,51d653810402425ec059ca21eda4d4d54240f00102f9019d497b1500000000c00203,region
1064,5.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1065,5.8,"Tokyo, Japan",35.695126,139.75391,511344dd072078614059b64c86e3f9d84140c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313032303331333037,quarter
1066,6.7,"Tehran, Iran",35.6892523,51.3896004,511741086ddeb1494059ad985b6b39d84140f00101f901b8ae650000000000c00206,borough
1067,4.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1068,3,"Universal Studios Hollywood - 1000 Universal Studios Blvd, Universal City, California, USA",29.5480071,-98.2911235,5136e675c4a19258c059ce797c314a8c3d40f00101f901400c210000000000c00207,region
1069,4.2,"Denver, Colorado, USA",39.7392364,-104.984862,51af44a0fa073f5ac059a301614c9fde4340f00101f9010b89150000000000c00208,region
1070,5.1,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1071,3.9,"Effort, Pennsylvania, USA",40.9389804,-75.4360112,51242c859be7db52c059e1ca7e8230784440f00101f901e1d87c0000000000c002079203064566666f7274,region
1072,6.9,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1073,6.1,"Istanbul, Turkey",41.0091982,28.9662187,519c48d51b5af73c40594e1718682d814440f00103f901138f2e7000000000c00207920308497374616e62756c,city
1074,2.7,"Polperro, Cornwall, England, UK",50.3315086,-4.5190177,51392e3e60791312c059dfabb1df6e2a4940f00103f901e52f321300000000c00207920308506f6c706572726f,village
1075,4.3,Bulgaria,42.6073975,25.4856617,51766b3e53547c39405909168733bf4d4540f00101f9010ed8020000000000c0020b,city
1076,2.7,"Pasadena, California, USA",34.1476452,-118.1444779,51aadf3b203f895dc059a8b4b409e6124140f00101f901fddb350000000000c00208,region
1077,4.9,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1078,3.2,"Lizzie Borden Bed & Breakfast, Fall River, Massachusetts, USA",41.7010642,-71.1546367,51ba505491e5c951c059bdb2c178bcd94440f00101f9015690240000000000c00208,region
1079,4.3,"County Cork, Ireland",51.9175359,-8.585977269,51d39b6a36052c21c059f6b3fdd071f54940f00101f9015713050000000000c00209,city
1080,4.6,"Gary, Indiana, USA",41.6020962,-87.3370647,51b5c8d17792d555c059df05007d11cd4440f00101f90142f1010000000000c00208,region
1081,4.8,"Dallas, Texas, USA",32.7762719,-96.7968559,51fa87e3afff3258c059e2a6abe05c634040f00101f9016d46640000000000c00208,neighbourhood
1082,2.9,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1083,6.1,"California, USA",36.7014631,-118.755997,51f1b73d4162b05dc059e6ecf88ac9594240f00101f9016386020000000000c0020a,city
1084,5,"Orlando, Florida, USA",28.5421109,-81.3790304,51260cb908425854c0591d4eaac7c78a3c40f00101f901bb37110000000000c00208,region
1085,3.5,"Wendover, Nevada, USA",40.7374014,-114.0304541,51dde1c0f5f2815cc0592783482b635e4440f00101f9013809030000000000c00208,region
1086,3.4,"Downtown, Los Angeles, California, USA",34.0428494,-118.2476732,511f86b1e0d98f5dc0599dd3d1167c054140f00101f90148c6a50000000000c00205,city
1087,4.8,"Canning, Nova Scotia, Canada",45.1577166,-64.4209904,5184fbb781f11a50c059a684bb0e30944640f00101f9019bb98c0000000000c00207,province
1088,3.1,"Whitehorse Ranch, Landers, California, USA",33.4703996,-88.8283875,51933a014d043556c0599706d90d36bc4040f00103f901a53a280900000000c002059203074c616e64657273,region
1089,4.3,"Malmö, Sweden",55.6052931,13.0001566,51d2c19f8614002a40594a7f8a3e7acd4b40f00101f901f3b6a20000000000c00208,city
1090,7,Sweden,59.6749712,14.5208584,519bb1c3f3ad0a2d4059f6dece7465d64d40f00101f90156ce000000000000c0020b,town
